Time	Correlation	Intensity
2010-11-05 00:33:20	5.93197939e-04	3.02530965e-12
2010-11-05 00:33:21	6.16706035e-04	3.14520105e-12
2010-11-05 00:33:22	6.08157599e-04	3.10160418e-12
2010-11-05 00:33:23	6.31970994e-04	3.22305216e-12
2010-11-05 00:33:24	5.85565402e-04	2.98638347e-12
2010-11-05 00:33:25	6.13958284e-04	3.13118709e-12
2010-11-05 00:33:26	5.97777427e-04	3.04866499e-12
2010-11-05 00:33:27	6.12737087e-04	3.12495920e-12
2010-11-05 00:33:28	6.03272812e-04	3.07669132e-12
2010-11-05 00:33:29	5.90755488e-04	3.01285323e-12
2010-11-05 00:33:30	5.88923693e-04	3.00351090e-12
2010-11-05 00:33:31	5.96861530e-04	3.04399398e-12
2010-11-05 00:33:32	6.03272812e-04	3.07669132e-12
2010-11-05 00:33:33	5.86786598e-04	2.99261169e-12
2010-11-05 00:33:34	5.97777427e-04	3.04866499e-12
2010-11-05 00:33:35	5.95640333e-04	3.03776577e-12
2010-11-05 00:33:36	5.95335034e-04	3.03620887e-12
2010-11-05 00:33:37	5.95029735e-04	3.03465166e-12
2010-11-05 00:33:38	5.96556230e-04	3.04243709e-12
2010-11-05 00:33:39	5.94724435e-04	3.03309477e-12
2010-11-05 00:33:40	5.90755488e-04	3.01285323e-12
2010-11-05 00:33:41	5.94113837e-04	3.02998066e-12
2010-11-05 00:33:42	6.14568940e-04	3.13430183e-12
2010-11-05 00:33:43	5.82817709e-04	2.97237046e-12
2010-11-05 00:33:44	5.82817709e-04	2.97237046e-12
2010-11-05 00:33:45	5.91060787e-04	3.01441012e-12
2010-11-05 00:33:46	5.79154119e-04	2.95368613e-12
2010-11-05 00:33:47	5.82207111e-04	2.96925635e-12
2010-11-05 00:33:48	6.07241702e-04	3.09693286e-12
2010-11-05 00:33:49	5.93808538e-04	3.02842345e-12
2010-11-05 00:33:50	5.94113837e-04	3.02998066e-12
2010-11-05 00:33:51	5.95945632e-04	3.03932266e-12
2010-11-05 00:33:52	5.88923693e-04	3.00351090e-12
2010-11-05 00:33:53	5.77932922e-04	2.94745792e-12
2010-11-05 00:33:54	5.81291213e-04	2.96458535e-12
2010-11-05 00:33:55	5.89228992e-04	3.00506780e-12
2010-11-05 00:33:56	5.90450189e-04	3.01129601e-12
2010-11-05 00:33:57	6.00525120e-04	3.06267831e-12
2010-11-05 00:33:58	5.90450189e-04	3.01129601e-12
2010-11-05 00:33:59	5.88618394e-04	3.00195401e-12
2010-11-05 00:34:00	5.97472128e-04	3.04710778e-12
2010-11-05 00:34:01	5.85565402e-04	2.98638347e-12
2010-11-05 00:34:02	6.12431788e-04	3.12340198e-12
2010-11-05 00:34:03	6.01746317e-04	3.06890621e-12
2010-11-05 00:34:04	5.88618394e-04	3.00195401e-12
2010-11-05 00:34:05	5.97472128e-04	3.04710778e-12
2010-11-05 00:34:06	5.88313094e-04	3.00039711e-12
2010-11-05 00:34:07	6.00525120e-04	3.06267831e-12
2010-11-05 00:34:08	5.96250931e-04	3.04087956e-12
2010-11-05 00:34:09	6.11515890e-04	3.11873098e-12
2010-11-05 00:34:10	5.73353434e-04	2.92410259e-12
2010-11-05 00:34:11	5.85565402e-04	2.98638347e-12
2010-11-05 00:34:12	6.02356915e-04	3.07202032e-12
2010-11-05 00:34:13	5.85870701e-04	2.98794068e-12
2010-11-05 00:34:14	5.84038906e-04	2.97859868e-12
2010-11-05 00:34:15	5.97777427e-04	3.04866499e-12
2010-11-05 00:34:16	5.79764717e-04	2.95679993e-12
2010-11-05 00:34:17	5.85565402e-04	2.98638347e-12
2010-11-05 00:34:18	5.87397197e-04	2.99572579e-12
2010-11-05 00:34:19	5.99914521e-04	3.05956452e-12
2010-11-05 00:34:20	5.74879930e-04	2.93188770e-12
2010-11-05 00:34:21	5.83733607e-04	2.97704178e-12
2010-11-05 00:34:22	5.91671385e-04	3.01752423e-12
2010-11-05 00:34:23	5.86786598e-04	2.99261169e-12
2010-11-05 00:34:24	5.98388026e-04	3.05177909e-12
2010-11-05 00:34:25	5.79764717e-04	2.95679993e-12
2010-11-05 00:34:26	5.90450189e-04	3.01129601e-12
2010-11-05 00:34:27	5.87702496e-04	2.99728269e-12
2010-11-05 00:34:28	5.90144889e-04	3.00973912e-12
2010-11-05 00:34:29	5.93808538e-04	3.02842345e-12
2010-11-05 00:34:30	5.79459418e-04	2.95524303e-12
2010-11-05 00:34:31	5.94419136e-04	3.03153755e-12
2010-11-05 00:34:32	5.92587283e-04	3.02219523e-12
2010-11-05 00:34:33	5.81596512e-04	2.96614256e-12
2010-11-05 00:34:34	5.65415598e-04	2.88361982e-12
2010-11-05 00:34:35	5.76406426e-04	2.93967249e-12
2010-11-05 00:34:36	5.84649504e-04	2.98171215e-12
2010-11-05 00:34:37	5.98082726e-04	3.05022220e-12
2010-11-05 00:34:38	5.77932922e-04	2.94745792e-12
2010-11-05 00:34:39	5.85260103e-04	2.98482658e-12
2010-11-05 00:34:40	5.78543521e-04	2.95057203e-12
2010-11-05 00:34:41	5.84649504e-04	2.98171215e-12
2010-11-05 00:34:42	5.90450189e-04	3.01129601e-12
2010-11-05 00:34:43	5.85870701e-04	2.98794068e-12
2010-11-05 00:34:44	5.84038906e-04	2.97859868e-12
2010-11-05 00:34:45	5.85870701e-04	2.98794068e-12
2010-11-05 00:34:46	5.88923693e-04	3.00351090e-12
2010-11-05 00:34:47	5.77627623e-04	2.94590071e-12
2010-11-05 00:34:48	5.90450189e-04	3.01129601e-12
2010-11-05 00:34:49	5.79154119e-04	2.95368613e-12
2010-11-05 00:34:50	5.79764717e-04	2.95679993e-12
2010-11-05 00:34:51	5.69384487e-04	2.90386073e-12
2010-11-05 00:34:52	5.60225511e-04	2.85715007e-12
2010-11-05 00:34:53	5.69079188e-04	2.90230384e-12
2010-11-05 00:34:54	5.98082726e-04	3.05022220e-12
2010-11-05 00:34:55	5.90755488e-04	3.01285323e-12
2010-11-05 00:34:56	5.80985914e-04	2.96302814e-12
2010-11-05 00:34:57	5.96556230e-04	3.04243709e-12
2010-11-05 00:34:58	5.66636794e-04	2.88984772e-12
2010-11-05 00:34:59	5.89839590e-04	3.00818222e-12
2010-11-05 00:35:00	5.77017025e-04	2.94278692e-12
2010-11-05 00:35:01	5.91366086e-04	3.01596733e-12
2010-11-05 00:35:02	5.82817709e-04	2.97237046e-12
2010-11-05 00:35:03	5.72132238e-04	2.91787469e-12
2010-11-05 00:35:04	5.95945632e-04	3.03932266e-12
2010-11-05 00:35:05	5.69079188e-04	2.90230384e-12
2010-11-05 00:35:06	5.83428307e-04	2.97548488e-12
2010-11-05 00:35:07	5.70910983e-04	2.91164616e-12
2010-11-05 00:35:08	5.70910983e-04	2.91164616e-12
2010-11-05 00:35:09	5.63278503e-04	2.87272029e-12
2010-11-05 00:35:10	5.84649504e-04	2.98171215e-12
2010-11-05 00:35:11	5.80680615e-04	2.96147124e-12
2010-11-05 00:35:12	5.77017025e-04	2.94278692e-12
2010-11-05 00:35:13	5.91060787e-04	3.01441012e-12
2010-11-05 00:35:14	5.76406426e-04	2.93967249e-12
2010-11-05 00:35:15	5.69384487e-04	2.90386073e-12
2010-11-05 00:35:16	5.77932922e-04	2.94745792e-12
2010-11-05 00:35:17	5.71521639e-04	2.91476027e-12
2010-11-05 00:35:18	5.73353434e-04	2.92410259e-12
2010-11-05 00:35:19	5.66636794e-04	2.88984772e-12
2010-11-05 00:35:20	5.82207111e-04	2.96925635e-12
2010-11-05 00:35:21	5.66942093e-04	2.89140493e-12
2010-11-05 00:35:22	5.65110298e-04	2.88206261e-12
2010-11-05 00:35:23	5.74269332e-04	2.92877391e-12
2010-11-05 00:35:24	5.72742836e-04	2.92098848e-12
2010-11-05 00:35:25	5.83733607e-04	2.97704178e-12
2010-11-05 00:35:26	5.70300384e-04	2.90853205e-12
2010-11-05 00:35:27	5.74574631e-04	2.93033080e-12
2010-11-05 00:35:28	5.77017025e-04	2.94278692e-12
2010-11-05 00:35:29	5.83123008e-04	2.97392736e-12
2010-11-05 00:35:30	5.77932922e-04	2.94745792e-12
2010-11-05 00:35:31	5.65110298e-04	2.88206261e-12
2010-11-05 00:35:32	5.54730126e-04	2.82912373e-12
2010-11-05 00:35:33	5.80375316e-04	2.95991435e-12
2010-11-05 00:35:34	5.67857991e-04	2.89607562e-12
2010-11-05 00:35:35	5.72437537e-04	2.91943158e-12
2010-11-05 00:35:36	5.70910983e-04	2.91164616e-12
2010-11-05 00:35:37	5.61446708e-04	2.86337828e-12
2010-11-05 00:35:38	5.66942093e-04	2.89140493e-12
2010-11-05 00:35:39	5.73048135e-04	2.92254569e-12
2010-11-05 00:35:40	5.64194401e-04	2.87739161e-12
2010-11-05 00:35:41	5.61446708e-04	2.86337828e-12
2010-11-05 00:35:42	5.78543521e-04	2.95057203e-12
2010-11-05 00:35:43	5.58393716e-04	2.84780806e-12
2010-11-05 00:35:44	5.72132238e-04	2.91787469e-12
2010-11-05 00:35:45	5.66331495e-04	2.88829083e-12
2010-11-05 00:35:46	5.58088417e-04	2.84625117e-12
2010-11-05 00:35:47	5.70910983e-04	2.91164616e-12
2010-11-05 00:35:48	5.55646024e-04	2.83379505e-12
2010-11-05 00:35:49	5.63583802e-04	2.87427719e-12
2010-11-05 00:35:50	5.64194401e-04	2.87739161e-12
2010-11-05 00:35:51	5.61752007e-04	2.86493518e-12
2010-11-05 00:35:52	5.78238221e-04	2.94901481e-12
2010-11-05 00:35:53	5.58699016e-04	2.84936496e-12
2010-11-05 00:35:54	5.69995085e-04	2.90697484e-12
2010-11-05 00:35:55	5.67552692e-04	2.89451873e-12
2010-11-05 00:35:56	5.63278503e-04	2.87272029e-12
2010-11-05 00:35:57	5.62973204e-04	2.87116339e-12
2010-11-05 00:35:58	5.72742836e-04	2.92098848e-12
2010-11-05 00:35:59	5.61141409e-04	2.86182107e-12
2010-11-05 00:36:00	5.63278503e-04	2.87272029e-12
2010-11-05 00:36:01	5.69995085e-04	2.90697484e-12
2010-11-05 00:36:02	5.66636794e-04	2.88984772e-12
2010-11-05 00:36:03	5.47708187e-04	2.79331197e-12
2010-11-05 00:36:04	5.64804999e-04	2.88050572e-12
2010-11-05 00:36:05	5.49234683e-04	2.80109708e-12
2010-11-05 00:36:06	5.58088417e-04	2.84625117e-12
2010-11-05 00:36:07	5.55340725e-04	2.83223784e-12
2010-11-05 00:36:08	5.60836110e-04	2.86026418e-12
2010-11-05 00:36:09	5.64804999e-04	2.88050572e-12
2010-11-05 00:36:10	5.57477819e-04	2.84313706e-12
2010-11-05 00:36:11	5.57477819e-04	2.84313706e-12
2010-11-05 00:36:12	5.65720897e-04	2.88517672e-12
2010-11-05 00:36:13	5.57477819e-04	2.84313706e-12
2010-11-05 00:36:14	5.73964033e-04	2.92721669e-12
2010-11-05 00:36:15	5.60225511e-04	2.85715007e-12
2010-11-05 00:36:16	5.56867220e-04	2.84002295e-12
2010-11-05 00:36:17	5.73658734e-04	2.92565980e-12
2010-11-05 00:36:18	5.52593032e-04	2.81822452e-12
2010-11-05 00:36:19	5.41602203e-04	2.76217122e-12
2010-11-05 00:36:20	5.65415598e-04	2.88361982e-12
2010-11-05 00:36:21	5.68773889e-04	2.90074694e-12
2010-11-05 00:36:22	5.55035425e-04	2.83068063e-12
2010-11-05 00:36:23	5.54424827e-04	2.82756684e-12
2010-11-05 00:36:24	5.48318785e-04	2.79642577e-12
2010-11-05 00:36:25	5.68163290e-04	2.89763252e-12
2010-11-05 00:36:26	5.57783118e-04	2.84469427e-12
2010-11-05 00:36:27	5.68773889e-04	2.90074694e-12
2010-11-05 00:36:28	5.46792289e-04	2.78864065e-12
2010-11-05 00:36:29	5.44960494e-04	2.77929865e-12
2010-11-05 00:36:30	5.55035425e-04	2.83068063e-12
2010-11-05 00:36:31	5.66636794e-04	2.88984772e-12
2010-11-05 00:36:32	5.56867220e-04	2.84002295e-12
2010-11-05 00:36:33	5.66331495e-04	2.88829083e-12
2010-11-05 00:36:34	5.59614913e-04	2.85403596e-12
2010-11-05 00:36:35	5.62362606e-04	2.86804960e-12
2010-11-05 00:36:36	5.48318785e-04	2.79642577e-12
2010-11-05 00:36:37	5.70300384e-04	2.90853205e-12
2010-11-05 00:36:38	5.53508929e-04	2.82289552e-12
2010-11-05 00:36:39	5.50761237e-04	2.80888251e-12
2010-11-05 00:36:40	5.45876392e-04	2.78396965e-12
2010-11-05 00:36:41	5.65720897e-04	2.88517672e-12
2010-11-05 00:36:42	5.46792289e-04	2.78864065e-12
2010-11-05 00:36:43	5.57172520e-04	2.84158016e-12
2010-11-05 00:36:44	5.54424827e-04	2.82756684e-12
2010-11-05 00:36:45	5.52898331e-04	2.81978141e-12
2010-11-05 00:36:46	5.49845339e-04	2.80421119e-12
2010-11-05 00:36:47	5.58393716e-04	2.84780806e-12
2010-11-05 00:36:48	5.59920212e-04	2.85559286e-12
2010-11-05 00:36:49	5.62667905e-04	2.86960650e-12
2010-11-05 00:36:50	5.37328015e-04	2.74037278e-12
2010-11-05 00:36:51	5.44044597e-04	2.77462765e-12
2010-11-05 00:36:52	5.52898331e-04	2.81978141e-12
2010-11-05 00:36:53	5.45571093e-04	2.78241276e-12
2010-11-05 00:36:54	5.57477819e-04	2.84313706e-12
2010-11-05 00:36:55	5.53814229e-04	2.82445242e-12
2010-11-05 00:36:56	5.61752007e-04	2.86493518e-12
2010-11-05 00:36:57	5.54119528e-04	2.82600963e-12
2010-11-05 00:36:58	5.67552692e-04	2.89451873e-12
2010-11-05 00:36:59	5.70605684e-04	2.91008895e-12
2010-11-05 00:37:00	5.69384487e-04	2.90386073e-12
2010-11-05 00:37:01	5.67552692e-04	2.89451873e-12
2010-11-05 00:37:02	5.68773889e-04	2.90074694e-12
2010-11-05 00:37:03	5.66636794e-04	2.88984772e-12
2010-11-05 00:37:04	5.69689786e-04	2.90541794e-12
2010-11-05 00:37:05	5.64804999e-04	2.88050572e-12
2010-11-05 00:37:06	5.66942093e-04	2.89140493e-12
2010-11-05 00:37:07	5.62057307e-04	2.86649239e-12
2010-11-05 00:37:08	5.44349896e-04	2.77618454e-12
2010-11-05 00:37:09	5.48624084e-04	2.79798266e-12
2010-11-05 00:37:10	5.60225511e-04	2.85715007e-12
2010-11-05 00:37:11	5.52898331e-04	2.81978141e-12
2010-11-05 00:37:12	5.62667905e-04	2.86960650e-12
2010-11-05 00:37:13	5.61141409e-04	2.86182107e-12
2010-11-05 00:37:14	5.59920212e-04	2.85559286e-12
2010-11-05 00:37:15	5.72437537e-04	2.91943158e-12
2010-11-05 00:37:16	5.74269332e-04	2.92877391e-12
2010-11-05 00:37:17	5.53203630e-04	2.82133862e-12
2010-11-05 00:37:18	5.69995085e-04	2.90697484e-12
2010-11-05 00:37:19	5.58088417e-04	2.84625117e-12
2010-11-05 00:37:20	5.58699016e-04	2.84936496e-12
2010-11-05 00:37:21	5.53203630e-04	2.82133862e-12
2010-11-05 00:37:22	5.62057307e-04	2.86649239e-12
2010-11-05 00:37:23	5.57477819e-04	2.84313706e-12
2010-11-05 00:37:24	5.70605684e-04	2.91008895e-12
2010-11-05 00:37:25	5.72437537e-04	2.91943158e-12
2010-11-05 00:37:26	5.64194401e-04	2.87739161e-12
2010-11-05 00:37:27	5.79764717e-04	2.95679993e-12
2010-11-05 00:37:28	5.64804999e-04	2.88050572e-12
2010-11-05 00:37:29	5.51982434e-04	2.81511041e-12
2010-11-05 00:37:30	5.53508929e-04	2.82289552e-12
2010-11-05 00:37:31	5.51066536e-04	2.81043941e-12
2010-11-05 00:37:32	5.62667905e-04	2.86960650e-12
2010-11-05 00:37:33	5.56867220e-04	2.84002295e-12
2010-11-05 00:37:34	5.53508929e-04	2.82289552e-12
2010-11-05 00:37:35	5.63583802e-04	2.87427719e-12
2010-11-05 00:37:36	5.68163290e-04	2.89763252e-12
2010-11-05 00:37:37	5.75795828e-04	2.93655870e-12
2010-11-05 00:37:38	5.44655195e-04	2.77774144e-12
2010-11-05 00:37:39	5.66331495e-04	2.88829083e-12
2010-11-05 00:37:40	5.52287733e-04	2.81666762e-12
2010-11-05 00:37:41	5.61752007e-04	2.86493518e-12
2010-11-05 00:37:42	5.66026196e-04	2.88673393e-12
2010-11-05 00:37:43	5.63278503e-04	2.87272029e-12
2010-11-05 00:37:44	5.66026196e-04	2.88673393e-12
2010-11-05 00:37:45	5.41296904e-04	2.76061432e-12
2010-11-05 00:37:46	5.51982434e-04	2.81511041e-12
2010-11-05 00:37:47	5.42823400e-04	2.76839943e-12
2010-11-05 00:37:48	5.66331495e-04	2.88829083e-12
2010-11-05 00:37:49	5.60530811e-04	2.85870728e-12
2010-11-05 00:37:50	5.62057307e-04	2.86649239e-12
2010-11-05 00:37:51	5.62667905e-04	2.86960650e-12
2010-11-05 00:37:52	5.44349896e-04	2.77618454e-12
2010-11-05 00:37:53	5.63889102e-04	2.87583471e-12
2010-11-05 00:37:54	5.59614913e-04	2.85403596e-12
2010-11-05 00:37:55	5.57477819e-04	2.84313706e-12
2010-11-05 00:37:56	5.52898331e-04	2.81978141e-12
2010-11-05 00:37:57	5.70300384e-04	2.90853205e-12
2010-11-05 00:37:58	5.86481299e-04	2.99105447e-12
2010-11-05 00:37:59	5.66636794e-04	2.88984772e-12
2010-11-05 00:38:00	5.60836110e-04	2.86026418e-12
2010-11-05 00:38:01	5.84344205e-04	2.98015526e-12
2010-11-05 00:38:02	5.79459418e-04	2.95524303e-12
2010-11-05 00:38:03	5.65720897e-04	2.88517672e-12
2010-11-05 00:38:04	5.64499700e-04	2.87894850e-12
2010-11-05 00:38:05	5.44960494e-04	2.77929865e-12
2010-11-05 00:38:06	5.71826939e-04	2.91631779e-12
2010-11-05 00:38:07	5.71826939e-04	2.91631779e-12
2010-11-05 00:38:08	5.85870701e-04	2.98794068e-12
2010-11-05 00:38:09	5.64194401e-04	2.87739161e-12
2010-11-05 00:38:10	5.67247393e-04	2.89296183e-12
2010-11-05 00:38:11	5.66331495e-04	2.88829083e-12
2010-11-05 00:38:12	5.78543521e-04	2.95057203e-12
2010-11-05 00:38:13	5.72132238e-04	2.91787469e-12
2010-11-05 00:38:14	5.44044597e-04	2.77462765e-12
2010-11-05 00:38:15	5.70910983e-04	2.91164616e-12
2010-11-05 00:38:16	5.59004315e-04	2.85092217e-12
2010-11-05 00:38:17	5.73353434e-04	2.92410259e-12
2010-11-05 00:38:18	5.82207111e-04	2.96925635e-12
2010-11-05 00:38:19	5.61752007e-04	2.86493518e-12
2010-11-05 00:38:20	5.55035425e-04	2.83068063e-12
2010-11-05 00:38:21	5.62362606e-04	2.86804960e-12
2010-11-05 00:38:22	5.58393716e-04	2.84780806e-12
2010-11-05 00:38:23	5.46181691e-04	2.78552686e-12
2010-11-05 00:38:24	5.50761237e-04	2.80888251e-12
2010-11-05 00:38:25	5.67552692e-04	2.89451873e-12
2010-11-05 00:38:26	5.62667905e-04	2.86960650e-12
2010-11-05 00:38:27	5.64194401e-04	2.87739161e-12
2010-11-05 00:38:28	5.66942093e-04	2.89140493e-12
2010-11-05 00:38:29	5.60530811e-04	2.85870728e-12
2010-11-05 00:38:30	5.69079188e-04	2.90230384e-12
2010-11-05 00:38:31	5.68163290e-04	2.89763252e-12
2010-11-05 00:38:32	5.58393716e-04	2.84780806e-12
2010-11-05 00:38:33	5.73048135e-04	2.92254569e-12
2010-11-05 00:38:34	5.77932922e-04	2.94745792e-12
2010-11-05 00:38:35	5.55646024e-04	2.83379505e-12
2010-11-05 00:38:36	5.60836110e-04	2.86026418e-12
2010-11-05 00:38:37	5.66026196e-04	2.88673393e-12
2010-11-05 00:38:38	5.84954803e-04	2.98326968e-12
2010-11-05 00:38:39	5.60225511e-04	2.85715007e-12
2010-11-05 00:38:40	5.69079188e-04	2.90230384e-12
2010-11-05 00:38:41	5.58699016e-04	2.84936496e-12
2010-11-05 00:38:42	5.56256622e-04	2.83690884e-12
2010-11-05 00:38:43	5.69384487e-04	2.90386073e-12
2010-11-05 00:38:44	5.55035425e-04	2.83068063e-12
2010-11-05 00:38:45	5.68773889e-04	2.90074694e-12
2010-11-05 00:38:46	5.55646024e-04	2.83379505e-12
2010-11-05 00:38:47	5.67247393e-04	2.89296183e-12
2010-11-05 00:38:48	5.78848820e-04	2.95212924e-12
2010-11-05 00:38:49	5.64499700e-04	2.87894850e-12
2010-11-05 00:38:50	5.62667905e-04	2.86960650e-12
2010-11-05 00:38:51	5.70910983e-04	2.91164616e-12
2010-11-05 00:38:52	5.55951323e-04	2.83535195e-12
2010-11-05 00:38:53	5.48929384e-04	2.79954019e-12
2010-11-05 00:38:54	5.60225511e-04	2.85715007e-12
2010-11-05 00:38:55	5.53508929e-04	2.82289552e-12
2010-11-05 00:38:56	5.75795828e-04	2.93655870e-12
2010-11-05 00:38:57	5.74269332e-04	2.92877391e-12
2010-11-05 00:38:58	5.70910983e-04	2.91164616e-12
2010-11-05 00:38:59	5.57477819e-04	2.84313706e-12
2010-11-05 00:39:00	5.67552692e-04	2.89451873e-12
2010-11-05 00:39:01	5.77932922e-04	2.94745792e-12
2010-11-05 00:39:02	5.53814229e-04	2.82445242e-12
2010-11-05 00:39:03	5.64194401e-04	2.87739161e-12
2010-11-05 00:39:04	5.76406426e-04	2.93967249e-12
2010-11-05 00:39:05	5.68163290e-04	2.89763252e-12
2010-11-05 00:39:06	5.63583802e-04	2.87427719e-12
2010-11-05 00:39:07	5.72437537e-04	2.91943158e-12
2010-11-05 00:39:08	5.65720897e-04	2.88517672e-12
2010-11-05 00:39:09	5.60225511e-04	2.85715007e-12
2010-11-05 00:39:10	5.55646024e-04	2.83379505e-12
2010-11-05 00:39:11	5.62973204e-04	2.87116339e-12
2010-11-05 00:39:12	5.62057307e-04	2.86649239e-12
2010-11-05 00:39:13	5.66331495e-04	2.88829083e-12
2010-11-05 00:39:14	5.60530811e-04	2.85870728e-12
2010-11-05 00:39:15	5.65415598e-04	2.88361982e-12
2010-11-05 00:39:16	5.75490529e-04	2.93500181e-12
2010-11-05 00:39:17	5.81291213e-04	2.96458535e-12
2010-11-05 00:39:18	5.75490529e-04	2.93500181e-12
2010-11-05 00:39:19	5.62362606e-04	2.86804960e-12
2010-11-05 00:39:20	5.59309614e-04	2.85247907e-12
2010-11-05 00:39:21	5.54424827e-04	2.82756684e-12
2010-11-05 00:39:22	5.54424827e-04	2.82756684e-12
2010-11-05 00:39:23	5.50455938e-04	2.80732530e-12
2010-11-05 00:39:24	5.64194401e-04	2.87739161e-12
2010-11-05 00:39:25	5.58088417e-04	2.84625117e-12
2010-11-05 00:39:26	5.48318785e-04	2.79642577e-12
2010-11-05 00:39:27	5.75490529e-04	2.93500181e-12
2010-11-05 00:39:28	5.59614913e-04	2.85403596e-12
2010-11-05 00:39:29	5.65720897e-04	2.88517672e-12
2010-11-05 00:39:30	5.69079188e-04	2.90230384e-12
2010-11-05 00:39:31	5.66331495e-04	2.88829083e-12
2010-11-05 00:39:32	5.62973204e-04	2.87116339e-12
2010-11-05 00:39:33	5.73353434e-04	2.92410259e-12
2010-11-05 00:39:34	5.55035425e-04	2.83068063e-12
2010-11-05 00:39:35	5.58393716e-04	2.84780806e-12
2010-11-05 00:39:36	5.54119528e-04	2.82600963e-12
2010-11-05 00:39:37	5.64194401e-04	2.87739161e-12
2010-11-05 00:39:38	5.62362606e-04	2.86804960e-12
2010-11-05 00:39:39	5.50761237e-04	2.80888251e-12
2010-11-05 00:39:40	5.62667905e-04	2.86960650e-12
2010-11-05 00:39:41	5.72742836e-04	2.92098848e-12
2010-11-05 00:39:42	5.51677134e-04	2.81355320e-12
2010-11-05 00:39:43	5.59920212e-04	2.85559286e-12
2010-11-05 00:39:44	5.61141409e-04	2.86182107e-12
2010-11-05 00:39:45	5.52898331e-04	2.81978141e-12
2010-11-05 00:39:46	5.56867220e-04	2.84002295e-12
2010-11-05 00:39:47	5.66331495e-04	2.88829083e-12
2010-11-05 00:39:48	5.73658734e-04	2.92565980e-12
2010-11-05 00:39:49	5.61141409e-04	2.86182107e-12
2010-11-05 00:39:50	5.61446708e-04	2.86337828e-12
2010-11-05 00:39:51	5.62973204e-04	2.87116339e-12
2010-11-05 00:39:52	5.76101127e-04	2.93811560e-12
2010-11-05 00:39:53	5.62362606e-04	2.86804960e-12
2010-11-05 00:39:54	5.69384487e-04	2.90386073e-12
2010-11-05 00:39:55	5.75795828e-04	2.93655870e-12
2010-11-05 00:39:56	5.71521639e-04	2.91476027e-12
2010-11-05 00:39:57	5.74574631e-04	2.93033080e-12
2010-11-05 00:39:58	5.71826939e-04	2.91631779e-12
2010-11-05 00:39:59	5.70910983e-04	2.91164616e-12
2010-11-05 00:40:00	5.57172520e-04	2.84158016e-12
2010-11-05 00:40:01	5.61446708e-04	2.86337828e-12
2010-11-05 00:40:02	5.71826939e-04	2.91631779e-12
2010-11-05 00:40:03	5.50761237e-04	2.80888251e-12
2010-11-05 00:40:04	5.55035425e-04	2.83068063e-12
2010-11-05 00:40:05	5.57783118e-04	2.84469427e-12
2010-11-05 00:40:06	5.71521639e-04	2.91476027e-12
2010-11-05 00:40:07	5.54424827e-04	2.82756684e-12
2010-11-05 00:40:08	5.69384487e-04	2.90386073e-12
2010-11-05 00:40:09	5.69995085e-04	2.90697484e-12
2010-11-05 00:40:10	5.44349896e-04	2.77618454e-12
2010-11-05 00:40:11	5.91366086e-04	3.01596733e-12
2010-11-05 00:40:12	5.64194401e-04	2.87739161e-12
2010-11-05 00:40:13	5.52287733e-04	2.81666762e-12
2010-11-05 00:40:14	5.74269332e-04	2.92877391e-12
2010-11-05 00:40:15	5.59920212e-04	2.85559286e-12
2010-11-05 00:40:16	5.72437537e-04	2.91943158e-12
2010-11-05 00:40:17	5.73658734e-04	2.92565980e-12
2010-11-05 00:40:18	5.53508929e-04	2.82289552e-12
2010-11-05 00:40:19	5.58699016e-04	2.84936496e-12
2010-11-05 00:40:20	5.71216282e-04	2.91320305e-12
2010-11-05 00:40:21	5.79154119e-04	2.95368613e-12
2010-11-05 00:40:22	5.60225511e-04	2.85715007e-12
2010-11-05 00:40:23	5.77322324e-04	2.94434381e-12
2010-11-05 00:40:24	5.64194401e-04	2.87739161e-12
2010-11-05 00:40:25	5.51982434e-04	2.81511041e-12
2010-11-05 00:40:26	5.52593032e-04	2.81822452e-12
2010-11-05 00:40:27	5.68468589e-04	2.89919004e-12
2010-11-05 00:40:28	5.71826939e-04	2.91631779e-12
2010-11-05 00:40:29	5.51066536e-04	2.81043941e-12
2010-11-05 00:40:30	5.59309614e-04	2.85247907e-12
2010-11-05 00:40:31	5.65720897e-04	2.88517672e-12
2010-11-05 00:40:32	5.68773889e-04	2.90074694e-12
2010-11-05 00:40:33	5.62973204e-04	2.87116339e-12
2010-11-05 00:40:34	5.52593032e-04	2.81822452e-12
2010-11-05 00:40:35	5.60530811e-04	2.85870728e-12
2010-11-05 00:40:36	5.53508929e-04	2.82289552e-12
2010-11-05 00:40:37	5.55340725e-04	2.83223784e-12
2010-11-05 00:40:38	5.69079188e-04	2.90230384e-12
2010-11-05 00:40:39	5.65415598e-04	2.88361982e-12
2010-11-05 00:40:40	5.47708187e-04	2.79331197e-12
2010-11-05 00:40:41	5.67552692e-04	2.89451873e-12
2010-11-05 00:40:42	5.59920212e-04	2.85559286e-12
2010-11-05 00:40:43	5.78543521e-04	2.95057203e-12
2010-11-05 00:40:44	5.57477819e-04	2.84313706e-12
2010-11-05 00:40:45	5.69995085e-04	2.90697484e-12
2010-11-05 00:40:46	5.89839590e-04	3.00818222e-12
2010-11-05 00:40:47	5.69995085e-04	2.90697484e-12
2010-11-05 00:40:48	5.69384487e-04	2.90386073e-12
2010-11-05 00:40:49	5.74269332e-04	2.92877391e-12
2010-11-05 00:40:50	5.87091898e-04	2.99416890e-12
